step,v1,v2,v3,v4,v5,v6,T1,T2,T3,T4,T5,T6,Tout
57,-0.08315971328288496,-0.014848030931890133,-0.8640627613931406,0.3932001565077792,-0.7065852436323643,-0.9502517645741551,9.196787750114854,7.248952009075936,1.1943190283823772,11.11738305209061,3.3079825065201836,7.773805259279205,-18.936666666666632
59,-0.08315971328288496,-0.014848030931890133,-0.8640627613931406,0.3932001565077792,-0.7065852436323643,-0.9502517645741551,8.954140001182402,7.034706804433941,0.9449152114731605,10.869805942059244,3.0345353662663563,7.574023114322395,-18.95499999999995
60,0.8025160092591477,0.1355171796022212,-0.3379748408512908,0.006535908128786128,0.7267051594349272,0.8972555816562229,8.721341025042124,6.829975000936909,0.7100448112828739,10.632055064643517,2.7747244582924435,7.383868978740941,-18.973333333333265
61,0.8025160092591477,0.1355171796022212,-0.3379748408512908,0.006535908128786128,0.7267051594349272,0.8972555816562229,9.236076352057362,6.808552240380758,1.1981273232523721,10.111228690883227,5.875704614881664,7.792085013165078,-19.0099999999999
62,0.8025160092591477,0.1355171796022212,-0.3379748408512908,0.006535908128786128,0.7267051594349272,0.8972555816562229,10.126391919873834,6.93450163506288,2.0458761127614284,9.437211582507624,7.1762561113173655,8.0101323060893,-19.028333333333215
64,0.8025160092591477,0.1355171796022212,-0.3379748408512908,0.006535908128786128,0.7267051594349272,0.8972555816562229,10.496151910451132,7.029609004182122,2.3806820207479897,9.218837694262792,8.290022065603466,8.190447137787928,-19.046666666666532
65,0.8025160092591477,0.1355171796022212,-0.3379748408512908,0.006535908128786128,0.7267051594349272,0.8972555816562229,10.852882125913556,7.171599252690414,2.715611989727819,9.088464146131287,9.295208369744556,8.386310511689855,-19.06499999999985
66,0.8025160092591477,0.1355171796022212,-0.3379748408512908,0.006535908128786128,0.7267051594349272,0.8972555816562229,11.189671005072801,7.338299233489336,3.033291771924231,9.021105583391185,10.193727113024629,8.58340934602109,-19.083333333333414
67,0.8025160092591477,0.1355171796022212,-0.3379748408512908,0.006535908128786128,0.7267051594349272,0.8972555816562229,11.497492138231195,7.507485118868867,3.314938112058056,8.991378114350905,10.986461007128794,8.766250570017812,-19.10166666666673
68,0.8025160092591477,0.1355171796022212,-0.3379748408512908,0.006535908128786128,0.7267051594349272,0.8972555816562229,11.806328544361905,7.711118341706423,3.611756385867205,9.022709799507421,11.71533794127142,8.967905345621775,-19.138333333333364
69,0.8025160092591477,0.1355171796022212,-0.3379748408512908,0.006535908128786128,0.7267051594349272,0.8972555816562229,12.099204368937514,7.918856195315845,4.152578082552587,9.169528425033953,12.961985669905884,9.354218353351614,-19.15666666666668
70,0.8025160092591477,0.1355171796022212,-0.3379748408512908,0.006535908128786128,0.7267051594349272,0.8972555816562229,12.637932710151057,8.328674436508454,4.390203678234802,9.266279456746922,13.492285812118482,9.531590481315817,-19.174999999999997
72,0.8025160092591477,0.1355171796022212,-0.3379748408512908,0.006535908128786128,0.7267051594349272,0.8972555816562229,12.896737077481596,8.541909613700454,4.63453473144879,9.391269593067618,13.983865455608536,9.71679595792934,-19.193333333333314
73,0.8025160092591477,0.1355171796022212,-0.3379748408512908,0.006535908128786128,0.7267051594349272,0.8972555816562229,13.153423719297592,8.76309320026296,5.113641037623778,9.689813437717284,14.858825569293437,10.088136066172385,-19.22999999999995
75,-0.3768540114609016,0.2544798267531092,0.28034480863720157,0.6260333833372651,-0.6476088973876437,-0.8961547004634687,13.636044331740088,9.18672890713845,5.339186276547862,9.850161688627901,15.246403197425895,10.266636090213936,-19.248333333333267
76,-0.3768540114609016,0.2544798267531092,0.28034480863720157,0.6260333833372651,-0.6476088973876437,-0.8961547004634687,12.917729991813005,9.464354558795135,6.353830848292132,11.08540716941914,12.539615078662614,9.890458148154655,-19.2849999999999
77,-0.3768540114609016,0.2544798267531092,0.28034480863720157,0.6260333833372651,-0.6476088973876437,-0.8961547004634687,11.850449879464374,9.829607233255906,8.004071340346778,11.530901126631633,11.44804265104724,9.711257255176399,-19.321666666666534
79,-0.3768540114609016,0.2544798267531092,0.28034480863720157,0.6260333833372651,-0.6476088973876437,-0.8961547004634687,11.452738036406933,9.938549727225467,9.209623159512779,12.177717521400778,9.670795814386915,9.37837796775111,-19.33999999999985
80,-0.3768540114609016,0.2544798267531092,0.28034480863720157,0.6260333833372651,-0.6476088973876437,-0.8961547004634687,10.81558222086215,10.022890004049746,10.096952907472177,12.591651970865204,8.32323031920582,9.086595968230357,-19.376666666666733
83,-0.3768540114609016,0.2544798267531092,0.28034480863720157,0.6260333833372651,-0.6476088973876437,-0.8961547004634687,10.366132176651465,10.030927058214203,10.430229693288377,12.722638816988301,7.756136408444155,8.937273138526209,-19.39500000000005
84,-0.3768540114609016,0.2544798267531092,0.28034480863720157,0.6260333833372651,-0.6476088973876437,-0.8961547004634687,10.18604297559787,10.011548396959384,10.719824200879849,12.827719168656525,7.2668193339332525,8.805538837585546,-19.413333333333366
85,-0.3768540114609016,0.2544798267531092,0.28034480863720157,0.6260333833372651,-0.6476088973876437,-0.8961547004634687,10.020964881712167,9.973859028675335,10.955557876008168,12.898663908377948,6.825289675637238,8.671772645685778,-19.431666666666683
86,-0.3768540114609016,0.2544798267531092,0.28034480863720157,0.6260333833372651,-0.6476088973876437,-0.8961547004634687,9.885675743649866,9.939661514912808,11.161738613395947,12.955466919160505,6.447580576136014,8.556804587920581,-19.468333333333316
87,-0.3768540114609016,0.2544798267531092,0.28034480863720157,0.6260333833372651,-0.6476088973876437,-0.8961547004634687,9.76065974648185,9.894714411006207,11.328642169162435,12.98954139874359,5.806799281529775,8.336624785870866,-19.486666666666633
88,-0.3768540114609016,0.2544798267531092,0.28034480863720157,0.6260333833372651,-0.6476088973876437,-0.8961547004634687,9.534800847831457,9.782764295601934,11.567085994728531,13.005319157296341,5.277970392394275,8.122194350506177,-19.523333333333266
90,-0.5412941727079568,0.9247044963582691,0.5853915274351356,0.10807077826225564,0.5073418554747235,-0.5078851299188698,9.224506358755658,10.257488779296313,12.121844860456457,12.530309905625687,5.052531704557038,8.022791492742407,-19.541666666666583
92,-0.5412941727079568,0.9247044963582691,0.5853915274351356,0.10807077826225564,0.5073418554747235,-0.5078851299188698,9.056989814464835,10.721196202697863,12.519263611202247,12.12867927714642,6.366797957305481,8.011719642472782,-19.5599999999999
93,-0.5412941727079568,0.9247044963582691,0.5853915274351356,0.10807077826225564,0.5073418554747235,-0.5078851299188698,8.935017331373928,11.133650258049617,12.855827602528281,11.793343317740566,7.497285338931641,7.995555990726133,-19.578333333333216
94,-0.5412941727079568,0.9247044963582691,0.5853915274351356,0.10807077826225564,0.5073418554747235,-0.5078851299188698,8.864678044000707,11.51432830786896,13.153414673543624,11.52614709328684,8.488983023946714,7.992237753645541,-19.596666666666533
95,-0.5412941727079568,0.9247044963582691,0.5853915274351356,0.10807077826225564,0.5073418554747235,-0.5078851299188698,8.824270535118703,11.856421543221302,13.410309665431685,11.307542472144037,9.347824156776976,7.987470029673603,-19.61499999999985
96,-0.5412941727079568,0.9247044963582691,0.5853915274351356,0.10807077826225564,0.5073418554747235,-0.5078851299188698,8.81901996728862,12.17347812603842,13.863070057900671,11.029540858869282,10.78847765556978,8.044232320451806,-19.670000000000048
98,-0.5412941727079568,0.9247044963582691,0.5853915274351356,0.10807077826225564,0.5073418554747235,-0.5078851299188698,8.895188162754588,12.747596654102548,14.048664390558486,10.933005383379983,11.37094087065411,8.044232320451806,-19.688333333333368
99,-0.5412941727079568,0.9247044963582691,0.5853915274351356,0.10807077826225564,0.5073418554747235,-0.5078851299188698,8.971513356551219,13.01179061729887,14.234433953082622,10.887208354465562,11.906411066796984,8.090822853673355,-19.688333333333368
100,-0.5412941727079568,0.9247044963582691,0.5853915274351356,0.10807077826225564,0.5073418554747235,-0.5078851299188698,9.039155589734989,13.242461671813015,14.3933754920342,10.848422474599442,12.366219737419572,8.11972053191,-19.706666666666685
101,-0.5412941727079568,0.9247044963582691,0.5853915274351356,0.10807077826225564,0.5073418554747235,-0.5078851299188698,9.126718131679027,13.463856203364205,14.54747264856293,10.839532265756178,12.783402913283398,8.163940075779676,-19.725
102,-0.5412941727079568,0.9247044963582691,0.5853915274351356,0.10807077826225564,0.5073418554747235,-0.5078851299188698,9.205893757358238,13.6593918847328,14.682165092601137,10.834644774983905,13.14516764618425,8.195089317971844,-19.743333333333318
103,-0.5412941727079568,0.9247044963582691,0.5853915274351356,0.10807077826225564,0.5073418554747235,-0.5078851299188698,9.29529712437393,13.844609662976328,14.811426372223726,10.848592985676861,13.472554513394028,8.234737762757282,-19.761666666666635
104,-0.5412941727079568,0.9247044963582691,0.5853915274351356,0.10807077826225564,0.5073418554747235,-0.5078851299188698,9.382374984229568,14.013361407712798,14.929728365309273,10.869301258335227,13.76283247245655,8.270570551521162,-19.77999999999995
105,0.34080847433861816,0.8753241006340475,0.46137870161662287,0.01937331555840527,-0.1373137444935284,0.6507167370247395,9.479505970593872,14.292651561674404,15.005029130025749,10.881147341299235,13.437787497074897,8.600938880727712,-19.816666666666585
107,0.34080847433861816,0.8753241006340475,0.46137870161662287,0.01937331555840527,-0.1373137444935284,0.6507167370247395,10.954545354051087,14.425387054827413,15.004770312751612,10.892847175214792,12.965629422770899,8.878312159179663,-19.8349999999999
108,0.34080847433861816,0.8753241006340475,0.46137870161662287,0.01937331555840527,-0.1373137444935284,0.6507167370247395,12.054502375591218,14.721683160882096,15.097426034635836,11.000092241937429,12.309035936768995,9.410559917947182,-19.871666666666535
109,0.34080847433861816,0.8753241006340475,0.46137870161662287,0.01937331555840527,-0.1373137444935284,0.6507167370247395,12.498452599992326,14.875354849171348,15.17493538241036,11.080046796152564,12.090894074491821,9.659377342747357,-19.88999999999985
110,0.34080847433861816,0.8753241006340475,0.46137870161662287,0.01937331555840527,-0.1373137444935284,0.6507167370247395,12.886977215953214,15.029174746234775,15.266420913324081,11.171287758515064,11.9293466663833,9.895926241710425,-19.908333333333417
112,0.34080847433861816,0.8753241006340475,0.46137870161662287,0.01937331555840527,-0.1373137444935284,0.6507167370247395,13.541746674155242,15.33833973669225,15.48423639261911,11.385497838840003,11.709269905771594,10.551867523379972,-19.963333333333367
114,0.34080847433861816,0.8753241006340475,0.46137870161662287,0.01937331555840527,-0.1373137444935284,0.6507167370247395,14.065981834203905,15.633962638602753,15.722342212524582,11.614018223974066,11.714955013467305,10.945546131435238,-20.0
116,0.34080847433861816,0.8753241006340475,0.46137870161662287,0.01937331555840527,-0.1373137444935284,0.6507167370247395,14.302237796285528,15.784488449254807,15.85347567413219,11.743252950125601,11.742694772655936,11.123949003463569,-20.018333333333317
117,0.34080847433861816,0.8753241006340475,0.46137870161662287,0.01937331555840527,-0.1373137444935284,0.6507167370247395,14.511059960937331,15.923707028808108,15.97832536803454,11.99830514562835,11.802769129578484,11.31231341933337,-20.036666666666633
118,0.34080847433861816,0.8753241006340475,0.46137870161662287,0.01937331555840527,-0.1373137444935284,0.6507167370247395,14.902049533274345,16.20606421400124,16.243594954496135,12.122457863696605,11.86337741842198,11.480429513204959,-20.05499999999995
120,-0.5615721668312939,-0.8509844220551483,-0.4806976779854395,-0.4628618243246132,0.7754294745484134,0.41455256995703804,15.069909924568101,16.333273482189856,16.36678141791302,12.239208008192223,11.927124086373167,11.634257519955776,-20.073333333333267
121,-0.5615721668312939,-0.8509844220551483,-0.4806976779854395,-0.4628618243246132,0.7754294745484134,0.41455256995703804,14.480171927557546,14.938356335468576,15.226275260107196,11.929246607705291,13.169954060299506,11.740634401705993,-20.091666666666583
122,-0.5615721668312939,-0.8509844220551483,-0.4806976779854395,-0.4628618243246132,0.7754294745484134,0.41455256995703804,13.933874447066493,13.71695802508974,14.19479825944601,11.64332659039349,14.187471900507134,11.832221824212876,-20.1099999999999
123,-0.5615721668312939,-0.8509844220551483,-0.4806976779854395,-0.4628618243246132,0.7754294745484134,0.41455256995703804,13.414436182032334,12.631053043800023,13.248645449781376,11.086220328999694,15.644222461018536,11.933646384708123,-20.146666666666533
124,-0.5615721668312939,-0.8509844220551483,-0.4806976779854395,-0.4628618243246132,0.7754294745484134,0.41455256995703804,12.47012781964662,10.810480308472625,11.597800541823998,10.829517213665268,16.154966340137037,11.965655032743532,-20.16499999999985
126,-0.5615721668312939,-0.8509844220551483,-0.4806976779854395,-0.4628618243246132,0.7754294745484134,0.41455256995703804,12.035240834562014,10.03787352906597,10.871249052325426,10.571445607463241,16.542749007299435,11.974538830577652,-20.183333333333415
127,-0.5615721668312939,-0.8509844220551483,-0.4806976779854395,-0.4628618243246132,0.7754294745484134,0.41455256995703804,11.636432936868982,9.356449004009653,10.216736007014354,10.333231585378869,16.840020427645722,11.981969060198406,-20.22000000000005
128,-0.5615721668312939,-0.8509844220551483,-0.4806976779854395,-0.4628618243246132,0.7754294745484134,0.41455256995703804,11.237322367218646,8.142817653903649,9.020648515072958,9.833067861379677,17.178275813489456,11.926575441946103,-20.238333333333365
129,-0.5615721668312939,-0.8509844220551483,-0.4806976779854395,-0.4628618243246132,0.7754294745484134,0.41455256995703804,10.51720706390278,7.623104899865028,8.495736065192197,9.597329426274767,17.2591722633514,11.890000677266888,-20.256666666666682
131,-0.5615721668312939,-0.8509844220551483,-0.4806976779854395,-0.4628618243246132,0.7754294745484134,0.41455256995703804,10.178909605691848,7.140806972274071,8.002682260842903,9.360370131608347,17.289753100684827,11.84021290662789,-20.275
132,-0.5615721668312939,-0.8509844220551483,-0.4806976779854395,-0.4628618243246132,0.7754294745484134,0.41455256995703804,9.868866063317189,6.712838143838435,7.558759566564176,9.141261013542623,17.287586367477576,11.794004709190348,-20.293333333333315
133,-0.5615721668312939,-0.8509844220551483,-0.4806976779854395,-0.4628618243246132,0.7754294745484134,0.41455256995703804,9.570112900073639,6.314532190745154,7.141917331612611,8.922921976254376,17.251991207117772,11.738361366994882,-20.311666666666635
134,-0.5615721668312939,-0.8509844220551483,-0.4806976779854395,-0.4628618243246132,0.7754294745484134,0.41455256995703804,9.287641653338692,5.949618336378229,6.756382462310074,8.711778154785309,17.19172615131956,11.679319776504018,-20.329999999999952
135,-0.9768643738358092,-0.05154623516804957,-0.15587936098146526,0.521846120165367,0.6399544421736565,-0.7606501569388198,9.007253111141234,5.598076829916854,6.383679588631652,8.494041155872164,17.10514587229667,11.298624437999141,-20.366666666666585
137,-0.9768643738358092,-0.05154623516804957,-0.15587936098146526,0.521846120165367,0.6399544421736565,-0.7606501569388198,7.591394501042698,6.483773704565764,6.612910095521749,10.109782281918855,16.403184546702597,10.728535213930428,-20.40333333333322
139,-0.9768643738358092,-0.05154623516804957,-0.15587936098146526,0.521846120165367,0.6399544421736565,-0.7606501569388198,7.030974000734328,6.801294579240449,6.711472147518204,10.76458627440847,16.06779855706395,10.23903717775115,-20.439999999999852
141,-0.9768643738358092,-0.05154623516804957,-0.15587936098146526,0.521846120165367,0.6399544421736565,-0.7606501569388198,6.8182281044029285,6.901460076691004,6.741937693792387,11.000629877700362,15.925263944004767,10.014909191381914,-20.458333333333417
142,-0.9768643738358092,-0.05154623516804957,-0.15587936098146526,0.521846120165367,0.6399544421736565,-0.7606501569388198,6.634157404021975,6.967975234227434,6.7574836127914475,11.185875386187671,15.679429770686637,9.608133063036322,-20.49500000000005
143,-0.9768643738358092,-0.05154623516804957,-0.15587936098146526,0.521846120165367,0.6399544421736565,-0.7606501569388198,6.3594407178109815,7.0538506460960555,6.781840079222905,11.458283889289861,15.570859578096604,9.42111331538688,-20.513333333333367
145,-0.9768643738358092,-0.05154623516804957,-0.15587936098146526,0.521846120165367,0.6399544421736565,-0.7606501569388198,6.15709590434173,7.081304016666414,6.78221173957656,11.622486633631826,15.381985621307772,9.088586094693254,-20.55
147,-0.9768643738358092,-0.05154623516804957,-0.15587936098146526,0.521846120165367,0.6399544421736565,-0.7606501569388198,6.049840520418723,7.056781541452407,6.751433936978185,11.65807907262139,15.285078135842928,8.917740767669926,-20.568333333333317
148,-0.9768643738358092,-0.05154623516804957,-0.15587936098146526,0.521846120165367,0.6399544421736565,-0.7606501569388198,5.958520564081839,7.03125422847178,6.7230548553338805,11.681977109860531,15.111394105502274,8.61807178997019,-20.60499999999995
149,-0.9768643738358092,-0.05154623516804957,-0.15587936098146526,0.521846120165367,0.6399544421736565,-0.7606501569388198,5.879751377459953,7.004776376008141,6.69616736668038,11.6960249483596,15.111394105502274,8.467959721286999,-20.623333333333267
150,-0.9857442863505468,0.42036470182479424,-0.30293973277736574,-0.12056152799104103,0.7664930364945604,-0.948296807130286,5.788987564366027,6.957139663660812,6.649296981693243,11.112882480229937,15.103826951627433,8.296310727810999,-20.641666666666584
151,-0.9857442863505468,0.42036470182479424,-0.30293973277736574,-0.12056152799104103,0.7664930364945604,-0.948296807130286,5.63024496034951,7.654645132663763,6.211894678376742,10.609327023787381,15.16453643670765,8.14206270295172,-20.6599999999999
152,-0.9857442863505468,0.42036470182479424,-0.30293973277736574,-0.12056152799104103,0.7664930364945604,-0.948296807130286,5.63024496034951,7.914729448317848,6.008853386227688,10.150228293013651,15.19581014014346,7.982287073572903,-20.678333333333217
153,-0.9857442863505468,0.42036470182479424,-0.30293973277736574,-0.12056152799104103,0.7664930364945604,-0.948296807130286,5.439822780900978,8.124536261641413,5.81306411924446,9.733433313139368,15.204336334110948,7.823455943879652,-20.696666666666534
155,-0.9857442863505468,0.42036470182479424,-0.30293973277736574,-0.12056152799104103,0.7664930364945604,-0.948296807130286,5.328299972971175,8.285834073097355,5.61789701506582,9.348639261376919,15.19036601021712,7.660798184067051,-20.71499999999985
156,-0.9857442863505468,0.42036470182479424,-0.30293973277736574,-0.12056152799104103,0.7664930364945604,-0.948296807130286,5.224696682284309,8.420282786074795,5.441517147182981,9.005136695409147,15.165236424056275,7.510872671571513,-20.733333333333416
157,-0.9857442863505468,0.42036470182479424,-0.30293973277736574,-0.12056152799104103,0.7664930364945604,-0.948296807130286,5.131006609016615,8.533634958514298,5.284658031887409,8.700382136206946,15.132687726009285,7.375039824760616,-20.751666666666733
158,-0.9857442863505468,0.42036470182479424,-0.30293973277736574,-0.12056152799104103,0.7664930364945604,-0.948296807130286,5.051313657523724,8.63281970785066,5.150298403771566,8.434155183212827,15.097251949968266,7.25652359251534,-20.77000000000005
159,-0.9857442863505468,0.42036470182479424,-0.30293973277736574,-0.12056152799104103,0.7664930364945604,-0.948296807130286,4.9444525060326265,8.688566037109679,4.996426261100341,8.170425407016952,14.972854465186115,6.9766160739780325,-20.806666666666686
160,-0.9857442863505468,0.42036470182479424,-0.30293973277736574,-0.12056152799104103,0.7664930364945604,-0.948296807130286,4.826374189991663,8.716194005942272,4.705682165486885,7.699908764787537,14.906730572140829,6.856065912671915,-20.825000000000003
162,-0.9857442863505468,0.42036470182479424,-0.30293973277736574,-0.12056152799104103,0.7664930364945604,-0.948296807130286,4.622551959454026,8.74775761946588,4.568122053259089,7.306627917870513,14.758701917524979,6.622834222006029,-20.861666666666636
164,-0.9857442863505468,0.42036470182479424,-0.30293973277736574,-0.12056152799104103,0.7664930364945604,-0.948296807130286,4.439374774845067,8.743956240610018,4.336435534777985,7.132035256879806,14.68130803943786,6.514238445557641,-20.879999999999953
165,0.7123852631197778,-0.06880714084886463,-0.2809042150662757,-0.3182165737479201,0.2920469266831711,-0.25568462126088654,4.34047868507138,8.72157035376756,4.218305360591453,6.963848217640706,14.598952949583248,6.404181434619968,-20.89833333333327
166,0.7123852631197778,-0.06880714084886463,-0.2809042150662757,-0.3182165737479201,0.2920469266831711,-0.25568462126088654,5.590909815307122,8.289348872535493,4.150525453947102,6.659139893630667,13.910077990396038,6.444699612859736,-20.916666666666586
167,0.7123852631197778,-0.06880714084886463,-0.2809042150662757,-0.3182165737479201,0.2920469266831711,-0.25568462126088654,6.606840864403283,7.650252951765459,4.053620434998992,6.222228896175152,12.834442046999131,6.494590713463334,-20.95333333333322
