step,v1,v2,v3,v4,v5,v6,T1,T2,T3,T4,T5,T6,Tout
73,0.7868679652591957,-0.5137628028332204,-0.6451398126741998,0.2587587979616728,0.6254314333372877,-0.09876098357250163,27.789421932721265,20.427353133323574,20.16858866619851,27.435591684493087,31.65424491659005,20.734741902084423,21.191666666666585
75,-0.8809479893682306,0.05390018505485261,-0.27652558624706924,-0.3240243074091671,-0.6110019975025651,0.5912606067452175,26.476252211334568,20.93195175972577,20.28138341498693,26.879157603195885,30.37254709878829,20.641630367043216,21.15499999999995
77,-0.8809479893682306,0.05390018505485261,-0.27652558624706924,-0.3240243074091671,-0.6110019975025651,0.5912606067452175,24.35246039515539,21.514054960418175,20.64346642308838,25.807238621702364,27.918309479320698,20.783166640575228,21.118333333333318
79,-0.8809479893682306,0.05390018505485261,-0.27652558624706924,-0.3240243074091671,-0.6110019975025651,0.5912606067452175,23.507168295749803,21.674076032417513,20.73745705220806,24.819420523755806,25.99413201959555,20.850419495445244,21.081666666666685
80,-0.8809479893682306,0.05390018505485261,-0.27652558624706924,-0.3240243074091671,-0.6110019975025651,0.5912606067452175,22.117559570824337,21.795776325255957,20.777852854402035,24.360544894687102,25.185319501901773,20.858736977319204,21.063333333333368
82,-0.8809479893682306,0.05390018505485261,-0.27652558624706924,-0.3240243074091671,-0.6110019975025651,0.5912606067452175,21.53963391118846,21.785179155664864,20.74321212744029,23.51170746021413,23.804879171441005,20.831326871334635,21.026666666666735
83,-0.8809479893682306,0.05390018505485261,-0.27652558624706924,-0.3240243074091671,-0.6110019975025651,0.5912606067452175,20.563217392519796,21.675019398558177,20.60488447001939,23.121878614100677,22.680403777256462,20.769366062373937,20.9900000000001
85,-0.8809479893682306,0.05390018505485261,-0.27652558624706924,-0.3240243074091671,-0.6110019975025651,0.5912606067452175,19.77189367197486,21.489837086327455,20.406442497889664,22.412862484534724,22.192919127841257,20.725649326249314,20.971666666666785
86,-0.8809479893682306,0.05390018505485261,-0.27652558624706924,-0.3240243074091671,-0.6110019975025651,0.5912606067452175,19.431321901746777,21.38143273894696,20.29431037230356,22.091610204283274,21.751827672725504,20.68092678891931,20.953333333333468
88,-0.8809479893682306,0.05390018505485261,-0.27652558624706924,-0.3240243074091671,-0.6110019975025651,0.5912606067452175,19.114670017722077,21.261812740121314,20.171111304860545,21.7865717872659,21.34522073031062,20.62736023932189,20.934999999999903
89,-0.8809479893682306,0.05390018505485261,-0.27652558624706924,-0.3240243074091671,-0.6110019975025651,0.5912606067452175,18.81542861154723,21.00121860634207,19.902926846968978,21.222018714341992,20.620104793242106,20.50052554850013,20.89833333333327
90,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,18.348361750509294,21.50424829226344,19.87983423489124,20.873810257732508,20.288169337178577,20.43634228051544,20.879999999999953
92,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,18.18030598924212,21.921138452734162,19.853332666035765,20.265182377414654,19.7337696372148,20.07566529771988,20.84333333333332
94,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,17.889686010704132,22.53771837283972,19.778803968901645,19.995688696801803,19.279598619438786,19.747782153863287,20.806666666666686
95,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,17.532735266664737,23.075738733344338,19.63030978896434,19.30609397741475,18.903556116948845,19.45432074234412,20.77000000000005
98,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,17.3168190342621,23.25688164399784,19.506388388921664,18.918358145897983,18.572289055363004,19.178903148624048,20.733333333333416
100,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,17.03105383294084,23.368341715257266,19.31141587652481,18.434484434066707,18.15599854419596,18.816568830836896,20.678333333333466
103,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,16.937813764574578,23.369737872846425,19.174205026975415,18.157802727627896,17.796766051307298,18.494388021821464,20.623333333333267
106,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,16.67697497264826,23.331339876475766,19.03095476760147,17.906070877297555,17.685578519640174,18.29480899324059,20.586666666666634
108,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,16.506755626767298,23.22599766155374,18.813626613548394,17.569448243424528,17.37306795947152,18.11228248499718,20.531666666666684
110,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,16.34242147857199,23.136442767572298,18.67053287806037,17.368285692316594,17.181089586251737,17.940733181099656,20.513333333333367
112,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,16.104993795410877,23.03605032952608,18.52644650659147,17.178043824145245,16.995702070643297,17.6892389456741,20.458333333333417
114,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,15.874629069406895,22.87398107000134,18.31381307378983,16.913020724337738,16.73196170487598,17.546921289157797,20.421666666666784
117,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,15.806059884661286,22.821071751722986,18.249010944076115,16.835056481235274,16.65327081977535,17.408918827494674,20.384999999999902
119,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,15.657435355280345,22.709219243267782,18.110678076884245,16.594766148604936,16.407771726328576,17.270472109965805,20.34833333333327
121,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,15.521043141385437,22.599832574141274,17.981399442272824,16.52368645419082,16.26183976516446,17.14870468744726,20.311666666666632
122,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,15.389120771898932,22.492161888287733,17.85603688645927,16.382297536362234,16.187488547404023,17.086927882620447,20.293333333333315
124,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,15.273076187578567,22.39163188772521,17.74357467276955,16.257873413440063,16.05700959816165,16.980360353923324,20.256666666666682
126,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,15.217925238550981,22.343036462124786,17.689868260980262,16.132270783519928,15.924702752078291,16.87271624330772,20.201666666666732
128,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,15.029892664293818,22.18958177536231,17.455371585899087,15.942428809873011,15.72412322139978,16.71037512629252,20.1650000000001
130,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,14.908320547787513,22.089334113974754,17.396939794659097,15.87879104619138,15.65676943936669,16.61316321202972,20.128333333333465
133,-0.8192576403803518,0.7770278582708718,-0.19634123543070436,-0.4308921882046315,-0.6263795061070407,-0.006154424727373264,14.765055287173759,21.957474516908977,17.255514917416452,15.728337428497506,15.495791916368347,16.530114242590535,20.091666666666583
135,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,14.711887966614839,21.888343581323596,17.830067994464745,16.615444501843935,17.281050809189924,16.4539036956807,20.05499999999995
137,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,15.050759758340892,21.91586150991213,18.409342685255194,18.300083538025003,20.362567802815796,16.476091333115154,20.018333333333317
139,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,15.57518911655654,22.088701875497687,19.909747859716912,19.745630495393982,22.789290366701117,16.57629196916175,19.99000000000001
140,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,15.873498533700962,22.368517816722942,20.34227049228551,20.386980923167943,23.80565372963135,16.642659814078005,19.980000000000018
142,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,16.818815802960795,22.71503027412963,21.133472153909,21.538230255459318,26.26686990400426,16.903364448393607,19.950000000000045
144,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,17.4549532742347,23.09888706377848,21.840058853695705,22.988951229898344,27.536853290261984,17.11813037881975,19.930000000000064
147,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,18.377151659637082,23.706440247490242,22.77946432456128,23.809422230183202,28.59157551758177,17.350819752178715,19.899999999999956
149,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,18.95130466837462,24.11147697919488,23.33731154267217,24.534075550586653,29.481569110545863,17.59355354718846,19.889999999999965
151,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,19.224937581071043,24.310628723205866,23.598424446860157,24.86512933913866,29.876189295454797,17.717226894040444,19.879999999999974
152,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,19.744743008549285,24.69928676404957,24.089176661113317,25.473498247491566,30.583846279857877,17.966643372436817,19.859999999999992
154,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,19.993978042954172,25.073545572920708,24.54357621012863,26.02027333262098,31.20070400165543,18.22147509326891,19.840000000000007
156,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,20.686759925527692,25.430485275931606,24.96457965350649,26.514070942218538,31.745361116105194,18.47554229941785,19.820000000000025
158,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,21.104307727604894,25.767047087370614,25.35315007885724,26.960864653649768,32.23170404301105,18.845485977735784,19.790000000000052
161,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,21.68199547673577,26.238505070757647,25.88722707589856,27.74102131965642,33.06355351944656,19.19827610103023,19.749999999999954
164,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,22.195243625115168,26.666432165631537,26.36441398038023,28.08284645952913,33.42257387821147,19.428963279843924,19.739999999999963
166,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,22.507482116598585,26.930043427017143,26.655699610710005,28.397702723367424,33.90816579132453,19.75028405204859,19.70999999999999
168,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,22.934913549929338,27.293566018423448,27.054958957425875,28.824337858686462,34.1977871892747,19.959443373837363,19.69000000000001
171,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,23.194633319523504,27.516312738188272,27.29848328351514,29.08231577873449,34.46642154375623,20.242884179603173,19.660000000000036
173,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,23.43574634468785,27.724310330315646,27.52527371448207,29.321362075480437,34.715240670401734,20.338644568630503,19.650000000000045
175,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,23.552327307383976,27.82375166606885,27.633549800860628,29.43445424710118,34.94505729596564,20.518451432622076,19.630000000000063
176,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,23.66283593171427,27.919478239961414,27.837804825603175,29.648726682370306,35.055255521515235,20.599829637068215,19.620000000000072
177,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,23.871197605612114,28.10099489455615,27.93486281332158,29.749891037685288,35.160025283212036,20.682870067478515,19.609999999999946
178,-0.6319153080021307,0.7719495321187306,0.30579058845762264,0.6750424498041783,0.8087088602223496,0.029302289925054792,23.97143877569947,28.187467775761736,28.028736356212136,29.847489080597942,35.26089747071117,20.764346997156466,19.599999999999955
180,-0.3238448724774139,0.2613272812922478,-0.49863850002190024,0.8599364507156355,-0.057037119444004025,-0.28653548712595334,24.06724101675377,28.27089706990766,28.119242877174496,29.94174635866974,35.35883129462128,20.84176963088538,19.589999999999964
181,-0.3238448724774139,0.2613272812922478,-0.49863850002190024,0.8599364507156355,-0.057037119444004025,-0.28653548712595334,24.37964654525085,27.889267579490145,27.146733121929792,30.176981784156265,34.31008497106863,20.84886484847148,19.579999999999973
182,-0.3238448724774139,0.2613272812922478,-0.49863850002190024,0.8599364507156355,-0.057037119444004025,-0.28653548712595334,24.59950023425914,27.542324918988605,26.315471440448704,30.354499105472705,33.41822695609124,20.84485045847207,19.569999999999983
183,-0.3238448724774139,0.2613272812922478,-0.49863850002190024,0.8599364507156355,-0.057037119444004025,-0.28653548712595334,24.74752653632969,27.226266424844447,25.602245120158727,30.48369200786721,32.65530419667502,20.834309719836234,19.559999999999988
184,-0.3238448724774139,0.2613272812922478,-0.49863850002190024,0.8599364507156355,-0.057037119444004025,-0.28653548712595334,24.838308656565165,26.937359686602125,24.987290707238046,30.572852803635893,31.999825941067037,20.817003895312947,19.549999999999997
185,-0.3238448724774139,0.2613272812922478,-0.49863850002190024,0.8599364507156355,-0.057037119444004025,-0.28653548712595334,24.893914622997844,26.42848481053277,23.581817886516237,30.664254912962935,30.514024891757924,20.727596939438104,19.520000000000024
188,-0.3238448724774139,0.2613272812922478,-0.49863850002190024,0.8599364507156355,-0.057037119444004025,-0.28653548712595334,24.78173497868069,25.80065981212597,22.90491005106177,30.625339024155366,29.804786999049856,20.645658699058316,19.500000000000043
190,-0.3238448724774139,0.2613272812922478,-0.49863850002190024,0.8599364507156355,-0.057037119444004025,-0.28653548712595334,24.716617699993982,25.621952214652804,22.624613319118726,30.586143694720512,29.50909451284843,20.60465757452768,19.49000000000005
